tchextuserid,studentuserid1,stdextuserid,classcode
tch_20220804-124140_33,29ef8294-666c-40a5-9ae7-1950802e455d,std_1659631795769_433,uEVu-b7Em
tch_20220804-124140_36,df1fa19b-a79e-45bb-9523-19abc3920c61,std_1659631807215_436,esyq-gRda
tch_20220804-124140_39,9577b6bc-92ea-4fbe-88f1-aa998d9d3bb3,std_1659631805924_439,A4U3-P2R9
tch_20220804-124140_31,d1014819-c240-4724-abdd-bece75b5156c,std_1659631807135_431,nG7C-vEeJ
tch_20220804-124140_34,efd23c01-0aee-4ae0-a5a4-56da43d2f846,std_1659631806074_434,fhog-7hJ7
tch_20220804-124140_37,d06e41d8-3578-44dd-a139-c23278846a9f,std_1659631809530_437,3ks6-7LEe
tch_20220804-124140_35,2aff88f9-a9ee-485f-b011-1d50f8d2c13d,std_1659631819386_435,UTdR-2qwR
tch_20220804-124140_40,531326ae-9e16-43e8-951c-738b13834bfe,std_1659631815929_440,N84d-vDsj
tch_20220804-124140_38,03f98fba-9f9b-44c8-bcec-dd69d35c00d2,std_1659631823527_438,dr6Q-28FK
tch_20220804-124140_32,687e5374-744b-447e-b479-7d234147384b,std_1659631821723_432,GoT2-tEMh
tch_20220804-124140_33,f699e7c0-7549-4c60-ae40-e7158b13460a,std_1659631824340_433,uEVu-b7Em
tch_20220804-124140_41,282d3984-e566-4877-9b3c-478db0c4ac51,std_1659631825934_441,2VhY-A26d
tch_20220804-124140_36,f2354bd3-1909-4c02-8fc3-434e239207e2,std_1659631832618_436,esyq-gRda
tch_20220804-124140_34,1094ff5b-c695-486d-81aa-54b54978dda1,std_1659631836007_434,fhog-7hJ7
tch_20220804-124140_39,68b26a08-12d8-429e-af79-ed5ab2bc2580,std_1659631833456_439,A4U3-P2R9
tch_20220804-124140_37,5d0dceaa-f523-4c6e-bce3-4938d4a3b6b3,std_1659631837706_437,3ks6-7LEe
tch_20220804-124140_42,98b3d671-0121-47da-b229-9f184bc76a02,std_1659631835941_442,Bkt7-bKW6
tch_20220804-124140_35,32571153-8063-438e-aa3a-129471efb632,std_1659631844796_435,UTdR-2qwR
tch_20220804-124140_43,628ae648-b609-4ce0-ab15-f30d7b960e66,std_1659631845946_443,2GR3-pCt9
tch_20220804-124140_40,6f40914b-3927-4a0b-bdf2-8679bc45a4e4,std_1659631845370_440,N84d-vDsj
tch_20220804-124140_38,9d8de8a3-0093-4751-acc2-741e6dcbbede,std_1659631850838_438,dr6Q-28FK
tch_20220804-124140_41,c6de4682-7299-46c8-a318-c1fa7cf4a627,std_1659631852545_441,2VhY-A26d
tch_20220804-124140_36,4878d039-40f8-474d-8a57-362f90402be5,std_1659631856306_436,esyq-gRda
tch_20220804-124140_44,9dbc63ee-6fc2-4c9b-b419-f962ea6d2156,std_1659631855952_444,PF78-793A
tch_20220804-124140_39,a4f66e85-af73-4aff-aa0a-070d162cda1f,std_1659631862119_439,A4U3-P2R9
tch_20220804-124140_45,a964e58d-f444-4ad9-86b8-2c1e397e5520,std_1659631865958_445,Xh76-xoA7
tch_20220804-124140_37,ad15a067-9062-4479-9a02-61b439669226,std_1659631864490_437,3ks6-7LEe
tch_20220804-124140_42,398bd075-5681-4014-9ce5-5c83790b961c,std_1659631866620_442,Bkt7-bKW6
tch_20220804-124140_46,7a652264-bee3-4b54-8368-ed282396b669,std_1659631875963_446,Y8XP-sD26
tch_20220804-124140_43,95b4b2b9-910b-497d-8079-f62ff8a61d72,std_1659631873323_443,2GR3-pCt9
tch_20220804-124140_40,ee6cc9f3-e5d3-49e4-9de4-e9f11db53133,std_1659631873465_440,N84d-vDsj
tch_20220804-124140_38,9be2c9ca-d2c3-4f1c-ad24-fb6839ad69f4,std_1659631876495_438,dr6Q-28FK
tch_20220804-124140_41,2436a9e4-3499-4ba1-9b2e-fdc90057fdcd,std_1659631879365_441,2VhY-A26d
tch_20220804-124140_39,8dbf6a25-39a9-47b9-9ec5-41f900cb8260,std_1659631887669_439,A4U3-P2R9
tch_20220804-124140_44,2e17004b-9b92-46c6-9f26-214c6a77e895,std_1659631887461_444,PF78-793A
tch_20220804-124140_47,0fe03910-43cd-4b89-bbb1-fb4b7c9340d4,std_1659631885967_447,RZ8G-rndD
tch_20220804-124140_45,6dc2cec3-eeef-4ffd-a69d-0bc27de055b2,std_1659631889447_445,Xh76-xoA7
tch_20220804-124140_42,fd95d121-ad77-4b9a-b6ba-b0e22baaab77,std_1659631892650_442,Bkt7-bKW6
tch_20220804-124140_43,fd5a5b93-85d0-49eb-a5e9-49b3c52ef1be,std_1659631901429_443,2GR3-pCt9
tch_20220804-124140_48,1a6c291d-ce86-4d10-b798-699fcf8e337e,std_1659631895973_448,8f6H-awZG
tch_20220804-124140_46,de1059ec-c6f7-471b-a989-1f7bb5f892e1,std_1659631900705_446,Y8XP-sD26
tch_20220804-124140_40,2029c58a-baa6-4ce0-a4c5-0a9904af890a,std_1659631902018_440,N84d-vDsj
tch_20220804-124140_41,80e0a4cd-5c37-46ea-8c98-f091ed6c6210,std_1659631907818_441,2VhY-A26d
tch_20220804-124140_49,87d244f0-747a-40dd-8338-7af34fe5f229,std_1659631905979_449,9Ftq-w3F2
tch_20220804-124140_44,a6ef257a-4ee6-4ced-a0d8-1721af35515f,std_1659631911840_444,PF78-793A
tch_20220804-124140_50,02bbfce0-ef83-4e92-9435-362986e51482,std_1659631915984_450,838f-rjHR
tch_20220804-124140_47,79532438-5d28-4586-8f1c-9c52abcbfb13,std_1659631914522_447,RZ8G-rndD
tch_20220804-124140_45,2df3d98b-1749-477d-b734-c98765148a44,std_1659631918353_445,Xh76-xoA7
tch_20220804-124140_48,192408ab-64ad-4b87-a862-2e04b9d30b75,std_1659631925728_448,8f6H-awZG
tch_20220804-124140_42,914e067c-e25f-4985-a650-53a1e2918a97,std_1659631922689_442,Bkt7-bKW6
tch_20220804-124140_43,24c01b22-a9f1-4a97-a0e2-9326f7e7bf9e,std_1659631925432_443,2GR3-pCt9
tch_20220804-124140_51,8c7b973e-c363-4251-9d71-b009fe413c45,std_1659631925990_451,r8bq-t6jP
tch_20220804-124140_46,d3d76e48-17af-4726-abac-9de612819303,std_1659631928439_446,Y8XP-sD26
tch_20220804-124140_49,6099e452-0158-4572-8b32-443566524a62,std_1659631936264_449,9Ftq-w3F2
tch_20220804-124140_52,22d0052f-542c-4aee-a25b-45378fc1fd4b,std_1659631935994_452,qhqQ-w9Tk
tch_20220804-124140_44,1fa97f24-9074-4c64-99a2-bec308f81604,std_1659631936724_444,PF78-793A
tch_20220804-124140_45,28ab545c-4360-491a-a9d2-5c843c43ab96,std_1659631944436_445,Xh76-xoA7
tch_20220804-124140_47,3589d785-5a1c-4387-8ff2-8a977c92a0b8,std_1659631943584_447,RZ8G-rndD
tch_20220804-124140_53,7427e951-c29a-43f7-9cc4-1a2fbe156da3,std_1659631946000_453,82gD-a3Cf
tch_20220804-124140_48,e0558547-0f0c-46f4-9cc6-a6b99a6ef557,std_1659631948230_448,8f6H-awZG
tch_20220804-124140_50,1612fd7a-59e4-49ab-b10b-33abbfd30988,std_1659631941735_450,838f-rjHR
tch_20220804-124140_54,f588e746-be48-438e-8466-7a4eec269ee1,std_1659631956005_454,QJKB-sMTG
tch_20220804-124140_46,bd068fba-fe06-48a7-b91b-d53415f6762b,std_1659631956918_446,Y8XP-sD26
tch_20220804-124140_51,d82aca9e-2d5b-4066-9f39-f44bf5873bbc,std_1659631956250_451,r8bq-t6jP
tch_20220804-124140_52,3c573965-e2a8-4281-a05b-a79d80e97549,std_1659631963318_452,qhqQ-w9Tk
tch_20220804-124140_49,55222139-9947-4602-8793-6d5502bcf7a7,std_1659631962906_449,9Ftq-w3F2
tch_20220804-124140_55,ab76b8c0-5e1a-44f9-960e-eaf1b67facf7,std_1659631966012_455,LkhH-d2Z9
tch_20220804-124140_47,7b10f515-c4ed-4385-a407-d17bb037a42c,std_1659631970713_447,RZ8G-rndD
tch_20220804-124140_50,ed8b20a6-23ec-4162-8a87-0c141841713c,std_1659631972223_450,838f-rjHR
tch_20220804-124140_48,2d252fa8-fc24-4751-a72c-bd4bcd7d9956,std_1659631971371_448,8f6H-awZG
tch_20220804-124140_56,bb8d428d-806d-4236-aa3c-6176b6de96f8,std_1659631976018_456,R7sh-TDmf
tch_20220804-124140_53,2a7c30bd-7fb3-4f4c-a883-20f6dc819c3a,std_1659631970964_453,82gD-a3Cf
tch_20220804-124140_54,0e05887b-909e-4e41-a805-949fc209a7f9,std_1659631979670_454,QJKB-sMTG
tch_20220804-124140_51,ca858ce4-2990-4e62-8618-5a78f48447d6,std_1659631982857_451,r8bq-t6jP
tch_20220804-124140_52,ccf07156-aa01-4bdc-a5e3-efa6e0a904ac,std_1659631988635_452,qhqQ-w9Tk
tch_20220804-124140_49,5771e59d-c47b-450d-8cec-97e3e8b132b3,std_1659631989726_449,9Ftq-w3F2
tch_20220804-124140_57,84eab8b3-305d-4fba-80dd-6480f9db31a7,std_1659631986022_457,298Q-PutX
tch_20220804-124140_55,46ce9677-5d69-476e-a2c2-98acf5e0a4a3,std_1659631991552_455,LkhH-d2Z9
tch_20220804-124140_58,74db82d9-51b8-4fa0-8ad9-d97cd271e99d,std_1659631996028_458,mdEq-4k7J
tch_20220804-124140_56,6a461c20-5fdb-4528-a36d-107176262467,std_1659631999820_456,R7sh-TDmf
tch_20220804-124140_50,da0eb2ab-d8ac-42d1-ab01-82aeb67de5e7,std_1659631997808_450,838f-rjHR
tch_20220804-124140_53,2bceffaa-94ec-4e54-925e-c0581bf84929,std_1659632001611_453,82gD-a3Cf
tch_20220804-124140_59,aa35e92a-29c5-4e57-9e5e-ed0144bc9e6a,std_1659632006033_459,4q2J-KRd7
tch_20220804-124140_54,4f9026a6-4008-4a86-8c9e-543170bb83c9,std_1659632006605_454,QJKB-sMTG
tch_20220804-124140_51,27ea78b1-f893-4564-87a6-ed0cd6c418f0,std_1659632008335_451,r8bq-t6jP
tch_20220804-124140_52,7d9effeb-4b32-4b66-8260-9f0e5e3f59cb,std_1659632013358_452,qhqQ-w9Tk
tch_20220804-124140_57,ce93fa4b-d283-40b9-a6aa-ea221333938d,std_1659632014386_457,298Q-PutX
tch_20220804-124140_56,1c60ef62-17d8-43ea-885b-6852500cc5ff,std_1659632023125_456,R7sh-TDmf
tch_20220804-124140_60,110d2655-19d4-4356-b7df-c3cac73d8f37,std_1659632016040_460,Y4XA-bDbZ
tch_20220804-124140_55,7192414a-6e12-4674-ace5-8fef28b87ca1,std_1659632019184_455,LkhH-d2Z9
tch_20220804-124140_58,61002f89-32e4-4412-8e95-3bf42a01e1e2,std_1659632022171_458,mdEq-4k7J
tch_20220804-124140_61,bc63b382-0a7d-4cda-930b-f7c124fe5260,std_1659632026044_461,4BNd-Daet
tch_20220804-124140_53,571a046b-5a7c-4c44-b3e7-e31536c21133,std_1659632028094_453,82gD-a3Cf
tch_20220804-124140_59,6906ee96-bab5-418d-8a7f-0b96477f0385,std_1659632031026_459,4q2J-KRd7
tch_20220804-124140_54,c4fbe1f0-76a8-46cd-acb7-6253fad2098e,std_1659632034358_454,QJKB-sMTG
tch_20220804-124140_62,02209f2d-4459-4130-b1ce-18b8941d7e3b,std_1659632036051_462,qkFp-3k27
tch_20220804-124140_57,5e608fb7-b220-4fb0-adf3-6e5008491b42,std_1659632040703_457,298Q-PutX
tch_20220804-124140_60,f71a3206-556a-4c14-aee8-019c9a4afa10,std_1659632045922_460,Y4XA-bDbZ
tch_20220804-124140_63,902fc7ec-2b38-4e7a-8978-058a013792b9,std_1659632046055_463,Mmuc-nTcW
tch_20220804-124140_55,24fa9c32-781d-4602-a4f9-bb48e9a7f3ec,std_1659632046238_455,LkhH-d2Z9
tch_20220804-124140_56,0a6fb4fa-faa6-475c-81ad-a4db2bfcd0a8,std_1659632045480_456,R7sh-TDmf
tch_20220804-124140_61,7d94c1cb-d2f0-429b-8bad-b00335bff5b6,std_1659632052870_461,4BNd-Daet
tch_20220804-124140_58,5fc0d1a4-cbe4-4557-8c58-d9cfd64f6316,std_1659632047042_458,mdEq-4k7J
tch_20220804-124140_59,f8acf0d1-3741-484b-99e1-8ca0fb1d8914,std_1659632057442_459,4q2J-KRd7
tch_20220804-124140_64,b9a8a9c7-bc53-4a94-9478-594f87ce2896,std_1659632056061_464,tGkE-7ayv
tch_20220804-124140_65,1894c54e-23e9-4f87-ba8b-95f03eeac212,std_1659632066067_465,oH7j-fX4o
tch_20220804-124140_57,099257d2-827f-4832-b6d0-ce6a05aee428,std_1659632066744_457,298Q-PutX
tch_20220804-124140_62,9fc2f30d-020d-49e7-9296-5393c639ba95,std_1659632063154_462,qkFp-3k27
tch_20220804-124140_60,70ab8b4d-4c3a-4c97-8430-2a8b4274ec95,std_1659632069964_460,Y4XA-bDbZ
tch_20220804-124140_63,c77f9076-f26c-49ab-a605-d8e4be1cefca,std_1659632071410_463,Mmuc-nTcW
tch_20220804-124140_58,6f5cf4cc-6864-4653-a7e5-bfe5c75e4954,std_1659632077437_458,mdEq-4k7J
tch_20220804-124140_61,6d1e539a-cc7b-4be1-9af2-21db8f789402,std_1659632076643_461,4BNd-Daet
tch_20220804-124140_66,c0c6750f-4521-4334-aa61-43c40c21b3f3,std_1659632076072_466,f9E8-uqiX
tch_20220804-124140_59,a7101813-0609-4baf-ac9f-0b671d49a782,std_1659632082799_459,4q2J-KRd7
tch_20220804-124140_64,ded7aed8-3829-414f-bf74-f1b9ee61f2da,std_1659632085144_464,tGkE-7ayv
tch_20220804-124140_67,59b18240-40af-4610-94f8-bc31faee9857,std_1659632086077_467,zT62-LF4f
tch_20220804-124140_65,ce5bac25-8bf3-426e-b88f-ad219a2c19b0,std_1659632090670_465,oH7j-fX4o
tch_20220804-124140_60,23b2ec71-29b4-4df8-a207-f6f27b7b9fd3,std_1659632094494_460,Y4XA-bDbZ
tch_20220804-124140_62,08979dcf-7618-4bc5-8fdd-4df20cf2dab1,std_1659632091601_462,qkFp-3k27
tch_20220804-124140_63,88b4f5dd-5ec6-43f9-bd1a-1da65e360c83,std_1659632098989_463,Mmuc-nTcW
tch_20220804-124140_68,293c4924-14e7-43c0-8c49-eb44de551db9,std_1659632096084_468,ceK9-Zk8z
tch_20220804-124140_61,277de3e5-fcc7-4774-a3b2-730b805dfd9a,std_1659632104608_461,4BNd-Daet
tch_20220804-124140_66,83162e2b-31d7-41bd-bb35-c4ce2cef6b22,std_1659632106066_466,f9E8-uqiX
tch_20220804-124140_64,68887c8c-bebe-4b9f-8ef6-eaad91c4d452,std_1659632110498_464,tGkE-7ayv
tch_20220804-124140_65,1423e014-adce-490d-ada4-45e252c2ff6e,std_1659632116141_465,oH7j-fX4o
tch_20220804-124140_70,c47711f7-5b49-454c-b80f-f3cc60ce5f83,std_1659632116641_470,VCnR-zseW
tch_20220804-124140_67,d1171d80-5426-4f44-b888-73d9dfecdb6d,std_1659632114751_467,zT62-LF4f
tch_20220804-124140_62,e1d7f9ef-24a6-468c-9f53-dee13dc823ba,std_1659632119478_462,qkFp-3k27
tch_20220804-124140_68,a437e8b2-5e26-43ef-adfa-727981de7561,std_1659632126321_468,ceK9-Zk8z
tch_20220804-124140_63,487b029e-23e8-4bdb-b089-d8cb160aa4d7,std_1659632125477_463,Mmuc-nTcW
tch_20220804-124140_69,c5bd0985-308e-4e7d-80c0-64c97dcb2f6c,std_1659632106631_469,q6fa-WGyP
tch_20220804-124140_71,64484e75-d2c4-41b4-b36b-266699f85444,std_1659632126647_471,PXU4-xQGA
tch_20220804-124140_66,e63c5e98-05b4-49a3-8229-cfeb6d994838,std_1659632134370_466,f9E8-uqiX
tch_20220804-124140_72,76fcbc4f-674a-417d-853c-3196ffe67354,std_1659632136652_472,NuzF-2iNE
tch_20220804-124140_64,6f405664-5b97-4eec-b63f-66be736e1c34,std_1659632139010_464,tGkE-7ayv
tch_20220804-124140_65,d0d995a5-2452-41ae-8002-f6736a693c9d,std_1659632142768_465,oH7j-fX4o
tch_20220804-124140_67,fcbb7481-bab2-4d06-8701-00d95b309223,std_1659632143168_467,zT62-LF4f
tch_20220804-124140_70,9c1d81f8-f606-41d2-b795-cd1c46531491,std_1659632143046_470,VCnR-zseW
tch_20220804-124140_73,5cfff991-16b9-4cb4-819f-66532f174e00,std_1659632146658_473,Jw3H-6bcn
tch_20220804-124140_68,b4f81c9c-1050-4950-b977-b44f3926bb9b,std_1659632151254_468,ceK9-Zk8z
tch_20220804-124140_71,b41c8df2-c060-49e5-8f0a-9a0ecdfece3d,std_1659632154253_471,PXU4-xQGA
tch_20220804-124140_69,81ec59df-816e-4702-a490-00183f584106,std_1659632152979_469,q6fa-WGyP
tch_20220804-124140_74,0f839791-c64d-432e-922e-d748a84dabf1,std_1659632156663_474,s3Ca-G7BR
tch_20220804-124140_66,c6f74703-f16b-40db-aa31-de1fba062261,std_1659632162477_466,f9E8-uqiX
tch_20220804-124140_75,072933ba-4d08-4398-b5eb-84ee582721cb,std_1659632166669_475,69iQ-RrUu
tch_20220804-124140_72,a03492d8-cafe-4e31-9648-e223af07ec2e,std_1659632162729_472,NuzF-2iNE
tch_20220804-124140_67,925f4759-8b89-4a0f-8f28-fb1f2055564c,std_1659632169335_467,zT62-LF4f
tch_20220804-124140_70,d2fbfbae-08e6-4d70-a883-f704cc8e7a8e,std_1659632169962_470,VCnR-zseW
tch_20220804-124140_73,ebe161e1-576e-4cf6-90a0-20f1e2b800d5,std_1659632171703_473,Jw3H-6bcn
tch_20220804-124140_68,f8677173-623a-4e4c-8a3d-8c3a6270fcc6,std_1659632177446_468,ceK9-Zk8z
tch_20220804-124140_76,98de6443-f3fc-449a-8ecf-3755b6b7aa34,std_1659632176673_476,9X3Y-Kpoi
tch_20220804-124140_71,e2ade783-2f78-472d-bcd3-0c79c46ed5a5,std_1659632181729_471,PXU4-xQGA
tch_20220804-124140_69,91c4588e-7b3a-46e4-a298-1ae8a3bafe91,std_1659632182310_469,q6fa-WGyP
tch_20220804-124140_74,05a7f89f-3938-4131-9a8d-86df414fbe73,std_1659632185816_474,s3Ca-G7BR
tch_20220804-124140_77,9a3e5ca3-44c1-465c-9528-536978e30656,std_1659632186679_477,9s7h-9V8W
tch_20220804-124140_72,6c89d915-b42c-4377-9f94-2b294fbb2629,std_1659632193589_472,NuzF-2iNE
tch_20220804-124140_75,1dafd5ee-c1bd-4376-9463-45bdaf425ad3,std_1659632192092_475,69iQ-RrUu
tch_20220804-124140_78,eaa78dee-ae63-4a80-8092-ca529cdc15ee,std_1659632196685_478,7XoA-63rj
tch_20220804-124140_70,0f34dc31-91b0-4655-bb4f-0884c11639ca,std_1659632199204_470,VCnR-zseW
tch_20220804-124140_73,db9b3d22-6a7b-4bba-96bc-53861d7507c8,std_1659632201722_473,Jw3H-6bcn
tch_20220804-124140_76,e684f1e9-f09b-4df8-9733-57b82f9ffb13,std_1659632206889_476,9X3Y-Kpoi
tch_20220804-124140_79,cf4e794a-7aef-43f8-a060-3487466042b3,std_1659632206690_479,LYn2-ZD73
tch_20220804-124140_71,1258154f-b76e-4891-b759-bd5ccf97794b,std_1659632206951_471,PXU4-xQGA
tch_20220804-124140_69,fbf91b16-8f7f-4848-8468-1188d100125d,std_1659632209084_469,q6fa-WGyP
tch_20220804-124140_74,2e5c1256-a5e4-460b-b32c-5e40ddf759c2,std_1659632211566_474,s3Ca-G7BR
tch_20220804-124140_77,c7a02fd6-10b6-4905-9786-53976a706d6a,std_1659632214580_477,9s7h-9V8W
tch_20220804-124140_80,57668bfd-500d-4913-a51a-81e621ad0ebb,std_1659632216696_480,p9tv-e6z4
tch_20220804-124140_72,c623572c-9445-48c8-b9ff-6edb14ef37f4,std_1659632219472_472,NuzF-2iNE
tch_20220804-124140_75,12a631e7-500f-4364-a5d9-ca832352288b,std_1659632220300_475,69iQ-RrUu
tch_20220804-124140_78,23173f43-4802-4481-b72e-cff5e7880ee5,std_1659632220906_478,7XoA-63rj
tch_20220804-124140_81,8a956124-15e1-480e-a88d-8caffd74bb58,std_1659632226701_481,7sKJ-4x2n
tch_20220804-124140_76,403367e1-b457-4b66-800e-24eea2ee7057,std_1659632231407_476,9X3Y-Kpoi
tch_20220804-124140_73,705cd75f-feb1-4462-aa68-9d07c3aeb6e9,std_1659632227750_473,Jw3H-6bcn
tch_20220804-124140_79,9845b09a-b6b8-41fd-8356-d1a637cb0411,std_1659632235319_479,LYn2-ZD73
tch_20220804-124140_82,ab063923-3443-43f8-a2d0-4e450528bd0d,std_1659632236707_482,ei3f-t4PX
tch_20220804-124140_74,c21b5a88-4740-46a6-a532-57422f6be905,std_1659632239193_474,s3Ca-G7BR
tch_20220804-124140_80,e044c79e-41d2-47f2-b97d-13f64c7c8958,std_1659632241817_480,p9tv-e6z4
tch_20220804-124140_77,135eb181-475c-4a58-805b-d3ea582dd4be,std_1659632239915_477,9s7h-9V8W
tch_20220804-124140_75,11b2d9b6-612e-4a76-9ad7-891065d119a6,std_1659632247622_475,69iQ-RrUu
tch_20220804-124140_83,5f98b44c-6d3d-4c20-a1d3-718accf0915c,std_1659632246711_483,7hjk-fNMY
tch_20220804-124140_78,9a873e9d-2188-4ef5-b6f4-061225390e79,std_1659632248931_478,7XoA-63rj
tch_20220804-124140_81,19273c45-8540-49bb-8997-a4241f42ea49,std_1659632252888_481,7sKJ-4x2n
tch_20220804-124140_84,14dfb0d5-43b5-4f53-80fe-bb2305e81547,std_1659632256719_484,pw6A-zLJg
tch_20220804-124140_76,afbf3cce-697f-41cf-bfb8-bc5e8525ed28,std_1659632257516_476,9X3Y-Kpoi
tch_20220804-124140_79,72230e3c-7572-467a-b041-d84a530a0da5,std_1659632262395_479,LYn2-ZD73
tch_20220804-124140_82,cf23a59a-5769-456b-820a-6133e6360dca,std_1659632263340_482,ei3f-t4PX
tch_20220804-124140_80,d2fa4446-9c29-4ca8-882e-dab9d3f1e79f,std_1659632266508_480,p9tv-e6z4
tch_20220804-124140_83,68e3a4dd-09e9-4019-85a3-4b6d6cb96db1,std_1659632272267_483,7hjk-fNMY
tch_20220804-124140_85,f0a12408-bea2-43a8-99e7-04a4ea9c2e05,std_1659632266724_485,xUgn-yD2J
tch_20220804-124140_77,5c52bc1c-7498-412e-b819-a285cbac3d21,std_1659632267856_477,9s7h-9V8W
tch_20220804-124140_86,7384798c-f9c3-4564-b51f-a124d0e841b2,std_1659632276730_486,jZYp-HF8k
tch_20220804-124140_78,f752f7f6-e954-486f-aef2-6997b16d3645,std_1659632276896_478,7XoA-63rj
tch_20220804-124140_81,4576a178-96ab-42bb-b3c5-d4e83a0043c5,std_1659632277477_481,7sKJ-4x2n
tch_20220804-124140_84,606f83e4-8b7c-404e-9fec-7b7f5399ea15,std_1659632284073_484,pw6A-zLJg
tch_20220804-124140_80,581121be-eb96-4171-98bb-6526627e3695,std_1659632290798_480,p9tv-e6z4
tch_20220804-124140_79,93830f6f-27de-451e-a331-c557127c11d7,std_1659632286011_479,LYn2-ZD73
tch_20220804-124140_87,a351ec90-b18d-4a10-8758-16772e17cf13,std_1659632286735_487,DiBx-Fgb6
tch_20220804-124140_82,0d1cbd0b-a788-4dfe-aea5-85aa79ca3ae4,std_1659632286085_482,ei3f-t4PX
tch_20220804-124140_88,2e3bb051-514e-4fd3-9b77-4d26b3411f51,std_1659632296740_488,UMNK-Hn3H
tch_20220804-124140_83,8d5f55d0-2d01-4254-9dc0-6484ed06e297,std_1659632296113_483,7hjk-fNMY
tch_20220804-124140_85,794d6a54-4f01-4123-ab9e-9bb1be7b8aad,std_1659632296278_485,xUgn-yD2J
tch_20220804-124140_86,96650eab-2905-4302-ba8b-f4d2cb8c8fa0,std_1659632303341_486,jZYp-HF8k
tch_20220804-124140_89,c92f4084-21d8-44c7-a660-3ea234784ea0,std_1659632306746_489,Y8JC-oF62
tch_20220804-124140_81,9255f7bb-c0d5-4245-bba7-fb479bec4e71,std_1659632308268_481,7sKJ-4x2n
tch_20220804-124140_84,af3c3580-6b14-4448-b994-5a16ae3195a4,std_1659632310323_484,pw6A-zLJg
tch_20220804-124140_87,96902bfc-8a1c-477b-9f2f-d2f16df23c3d,std_1659632315926_487,DiBx-Fgb6
tch_20220804-124140_82,f1562a0e-e7c6-44cf-aafe-93e16dc37d8d,std_1659632316363_482,ei3f-t4PX
tch_20220804-124140_90,e348f1a1-372d-4c5a-ad4f-1574714f9a27,std_1659632316753_490,cswa-owi6
tch_20220804-124140_83,3cd1af1a-395a-4fab-9571-d12a9889af3e,std_1659632324816_483,7hjk-fNMY
tch_20220804-124140_88,3816d6e6-8ca2-41d5-b5c0-805e01f78964,std_1659632324567_488,UMNK-Hn3H
tch_20220804-124140_85,10b3f860-5edb-403e-91ba-748ef99b96f1,std_1659632325820_485,xUgn-yD2J
tch_20220804-124140_91,5a344861-bbac-4a0a-bcdd-4bfa908f5fde,std_1659632326757_491,c3d7-Fv3Q
tch_20220804-124140_86,e7664416-eba3-4a21-b19f-c7aa7b38c528,std_1659632328217_486,jZYp-HF8k
tch_20220804-124140_89,b678b9cd-84e4-4290-afe9-afb4e48d8f22,std_1659632331644_489,Y8JC-oF62
tch_20220804-124140_84,3eb00f73-9d83-49ae-aad0-8fd3f7839456,std_1659632337883_484,pw6A-zLJg
tch_20220804-124140_92,de18aac3-2938-4e09-85f3-2deb8b1e59bd,std_1659632336761_492,vhFE-Vq82
tch_20220804-124140_87,2fc5ccb0-c73c-4108-b838-16f0b4bbcf64,std_1659632342591_487,DiBx-Fgb6
tch_20220804-124140_90,b0189daf-c571-4bf6-99a1-9f923442242e,std_1659632345194_490,cswa-owi6
tch_20220804-124140_88,42d712ae-d4a5-4dea-9ab8-3ba0fe2aa9c5,std_1659632351235_488,UMNK-Hn3H
tch_20220804-124140_93,c53fe72e-ca35-4fca-8cda-c6e0d129c18e,std_1659632346768_493,o89w-vLeQ
tch_20220804-124140_91,ccffa79b-c9df-4a8f-a641-2531da109a41,std_1659632352512_491,c3d7-Fv3Q
tch_20220804-124140_85,b9d540e0-f658-47c7-9f2d-0da0f22e6b28,std_1659632351962_485,xUgn-yD2J
tch_20220804-124140_86,1fb03989-ebdb-4729-9276-935364d2ce7a,std_1659632355038_486,jZYp-HF8k
tch_20220804-124140_94,f7417476-4ece-447d-b9f4-0b4cd222fcea,std_1659632356772_494,LuDz-sAZV
tch_20220804-124140_89,32a48a67-f8fe-491f-a227-f7640a02c98a,std_1659632360112_489,Y8JC-oF62
tch_20220804-124140_92,01ef1a65-afca-4902-8e58-9b5d426ca873,std_1659632365100_492,vhFE-Vq82
tch_20220804-124140_95,68b06685-1cdd-4936-b639-072dd189dc31,std_1659632366779_495,rb9K-tU37
tch_20220804-124140_87,f808b6d9-89c0-4fd1-9e97-567b3b95ffd0,std_1659632365653_487,DiBx-Fgb6
tch_20220804-124140_90,06dbe34a-7343-4ef4-ad3c-d9b06ee76854,std_1659632368961_490,cswa-owi6
tch_20220804-124140_88,615585b1-5ba4-4c9a-bf50-2880e13734c8,std_1659632377768_488,UMNK-Hn3H
tch_20220804-124140_96,72f676dc-ef8f-4f06-a6e4-90c0ba38de91,std_1659632376783_496,QnEP-8RbZ
tch_20220804-124140_93,d852e8f5-f8b8-4cd6-a47d-f4f9ca95ed5b,std_1659632378289_493,o89w-vLeQ
tch_20220804-124140_91,273ca768-d441-4722-8113-29597ee55363,std_1659632379180_491,c3d7-Fv3Q
tch_20220804-124140_94,108ef93f-c15e-462d-8bed-a1b27755d10d,std_1659632383968_494,LuDz-sAZV
tch_20220804-124140_89,1733c012-41f3-4b70-b810-71368de32c91,std_1659632386949_489,Y8JC-oF62
tch_20220804-124140_97,7fb33885-3a38-45ac-a4c0-cd3c5805dc8e,std_1659632386789_497,xfnT-6ym8
