extuserid,classcode,classid,invid,tchextuserid,category,pe_category,pe_end_index,category_type
std_a3vG-4AUs_1731318748803_7,7M3C-4Uzq,89149076-f33d-4423-9785-be1177588bfe,f1b35268-b7e1-4eaf-b016-46f4648f5456,tch_L1_20241119-142553_2,L1,l1pe,4,L
std_tH23-GeNH_1731318956802_28,Lwgu-42JN,f39edc01-d05d-459b-a2a0-6c80345aa10d,680eec3b-5704-4d5d-944c-1f40f47e27f5,tch_L2_20241119-171846_4,L2,l2pe,5,L
std_atZK-9nuv_1731319763990_82,7ujd-sD27,319f996e-285c-4aed-bbfc-5d3e01c2a85d,d5748175-1604-4328-8b9b-a11139828305,tch_M3_20241119-101959_11,M3,m3pe,5,M
std_z64G-sZYn_1732090074109_15,nQBZ-nUwb,ac95277c-2302-4feb-9572-8a7a3eb71108,8ff1cf63-fa7a-46dd-8ddb-8823bec754a0,tch_H1_20241119-145753_13,H1,h1pe,5,H
std_R7zy-bQ7t_1731318683715_11,NJ2v-Ea2m,f1d788e8-f4b7-42da-8a57-44e67f9eeb6f,95bdcb35-a7b3-4143-9523-2b4c144da42b,tch_L1_20241113-100225_2,L1,l1pe,4,L
std_g7CT-4EzR_1732097101339_100,978x-uB9s,71f6c89b-108c-4763-8963-88f698e676a0,e406caee-c280-4e1b-9c89-7ceec0585d70,tch_L7_20241118-122352_6,L7,l7pe,3,L
std_6TPi-vWQ3_1731319497751_63,ZY29-8dg6,273eecd1-6099-4623-b3c2-bd6f351ca8b2,d6a7ab18-b6ea-4ce1-8f23-77d693eea050,tch_L9_20241118-122352_9,L9,l9pe,4,L
std_3u9W-Fw2g_1731318928812_19,kU8K-zcoi,c2409d20-62a9-4a9c-9c30-501bbf4f7caf,508b4e95-695b-498c-9900-45f676fa707a,tch_L2_20241118-124931_4,L2,l2pe,5,L
std_93HR-goab_1731319018375_34,GKfW-r4tb,f7850538-d242-4fd6-a76c-d864e676a244,1b7cd77c-94e7-467a-8e30-7ec0aa43693f,tch_L3_20241119-095105_5,L3,l3pe,5,L
std_mi2w-Gu2w_1731318963414_25,c78M-RTD8,fe503270-7377-4adf-af84-2308effc111c,3d1f203a-93bc-4d5e-99a3-7dd9d015167e,tch_L2_20241119-135502_4,L2,l2pe,5,L
std_7Ffx-UThw_1731319349060_51,b6tC-T67e,d92d8866-402b-4102-afb6-a165c5983bdc,2acc9ae3-c402-4e0d-a9ab-800be5ffaa5c,tch_L8_20241118-183612_8,L8,l8pe,4,L
std_93HR-goab_1731319035326_34,u734-36aQ,ffcf2d45-3af1-46d5-8c3a-6b1282843ac4,5cb6392f-2b13-43c4-b00e-848870d35017,tch_L3_20241119-164807_5,L3,l3pe,5,L
std_FswK-VLzK_1732097175649_15,Cp7r-89zT,bfc80ee7-fb8a-4ec9-9539-0734debf6712,3c27fe0a-a33e-4a60-b58a-ac06e3a35558,tch_H1_20241119-161702_13,H1,h1pe,5,H
std_Lq3f-jfw4_1731319970771_91,Mi2Y-HE8o,c98b2f4d-118b-4388-bb91-544fc3508a2d,ed652fa1-ab03-44f1-aa92-8cedb13b1fda,tch_M5_20241119-164807_12,M5,m5pe,5,M
std_M9Tn-upJm_1731319392313_54,4jFs-6AKJ,cec3f4ca-6709-4a11-b41e-e2f9a0eadc73,82cf3447-c021-42c0-830a-91f9b091aaa9,tch_L8_20241119-135502_8,L8,l8pe,4,L
std_a6YZ-7Rdh_1731318601004_2,8wBF-Kde6,74dbeee0-01a4-497e-882e-4a1ba4088a97,a8fc1817-c044-495e-b35d-9cac9f1d7e93,tch_L1_20241119-171846_2,L1,l1pe,4,L
std_e8MG-XtEg_1731318878807_21,4AEx-9oax,236d183d-ba99-48b0-84ac-1e1e95813bcf,091aa280-3b98-45ec-a52c-105b5525845e,tch_L2_20241119-101959_3,L2,l2pe,5,L
std_ti98-TrV7_1731319952429_89,x9Rn-o3UD,3c1d4de4-1edd-4da7-96fe-cb0672e20bc0,7d74ebbe-3325-438b-b8cf-f69b4348288d,tch_M5_20241119-161702_12,M5,m5pe,5,M
std_FadJ-xj97_1731319965815_92,tz7m-K3si,cfcc0e88-7045-409c-9d26-79ec486543a8,787eea20-b1bf-4831-abfa-b22e7338f62a,tch_M5_20241119-095105_12,M5,m5pe,5,M
std_EVRo-7Nmr_1731318673534_9,tbev-3QUB,a218f32a-4ce7-447f-bd46-6971db1dfa6e,dbdb1426-6ec9-4701-9421-daa042d07b61,tch_L1_20241113-104900_2,L1,l1pe,4,L
std_fJEu-gi2e_1731318981834_24,mNhj-Qnm3,11af6b7f-0fc5-4595-95d5-745186e8edcb,b25b0624-145c-4e96-b186-2879751ba0f4,tch_L2_20241118-122352_4,L2,l2pe,5,L
std_aet4-BizX_1731319475696_62,W3h2-fD2H,76d1724f-e638-4628-8c26-8666e2cab607,723050fd-789b-453a-8935-68dfd797caca,tch_L9_20241119-145753_9,L9,l9pe,4,L
std_fJEu-gi2e_1731318973110_24,c78M-RTD8,fe503270-7377-4adf-af84-2308effc111c,ec651759-870c-49b8-8b6f-c834df9801c6,tch_L2_20241119-135502_4,L2,l2pe,5,L
std_bxEn-4UHC_1731319049369_33,GKfW-r4tb,f7850538-d242-4fd6-a76c-d864e676a244,a6251144-67d5-4bf2-9c9f-bb76727d24c4,tch_L3_20241119-095105_5,L3,l3pe,5,L
std_tH23-GeNH_1731319010692_28,6sPU-r236,b13c6f26-bab3-442b-9391-50e73f846298,94f0ffeb-613b-4dc4-8cb5-bdf106122263,tch_L2_20241119-095105_3,L2,l2pe,5,L
std_Tr9T-98EC_1731318768957_10,98w7-6ygD,e8efec99-2971-4f12-8df1-1c83bcc42f58,86adf6fa-f211-482f-b121-815fc30184ba,tch_L1_20241118-122352_2,L1,l1pe,4,L
std_8VBe-Lb8B_1732086434612_15,PH2F-eh82,b9790679-cfe7-44a1-8c14-ade9b732a529,cf3ad865-9fdd-40ec-b883-598dd5fddb09,tch_H1_20241119-164807_13,H1,h1pe,5,H
std_FswK-VLzK_1732096000571_15,krPB-EQn3,f1830116-5418-4e0d-89bf-48cc50c36765,9f84f454-98b5-48a4-aa08-c7b0822047d7,tch_H1_20241119-142553_13,H1,h1pe,5,H
std_Nqrt-n7XH_1731319862138_88,Mi2Y-HE8o,c98b2f4d-118b-4388-bb91-544fc3508a2d,ebe8543c-9679-4884-b6dc-f5c4aa4a5ffb,tch_M5_20241119-164807_12,M5,m5pe,5,M
std_3u9W-Fw2g_1731318847759_19,PBZ3-ED7Q,752d127e-02ac-4ab2-8574-62e68b528704,bab59ed1-2f6c-4fb4-aafb-5d16dadce34f,tch_L2_20241119-101959_4,L2,l2pe,5,L
std_z9vr-hLsA_1731318673349_3,8xCd-cwb9,f013496f-5388-4b8c-8ca6-5b160529241b,6d00ffe8-222a-44dd-b712-c183b9980a18,tch_L1_20241113-104900_1,L1,l1pe,4,L
std_kHis-FPa7_1731318845101_22,kU8K-zcoi,c2409d20-62a9-4a9c-9c30-501bbf4f7caf,05bd2c9e-84dd-403a-9b66-16da8bcc4973,tch_L2_20241118-124931_4,L2,l2pe,5,L
std_7Ffx-UThw_1731319312065_51,6TFt-kezY,bb31b457-12e1-4643-b27a-c0cf49ecce7e,e82e67c3-5538-4f2f-aa02-1f4b6affd75b,tch_L8_20241119-164807_8,L8,l8pe,4,L
std_z9vr-hLsA_1731318576652_3,7M3C-4Uzq,89149076-f33d-4423-9785-be1177588bfe,ea09b2d5-c084-4b19-a69e-e8d1be62eb63,tch_L1_20241119-142553_2,L1,l1pe,4,L
std_R7zy-bQ7t_1731318694510_11,tbev-3QUB,a218f32a-4ce7-447f-bd46-6971db1dfa6e,cd412ab6-bb0d-41c7-b91d-0ac4c90e253e,tch_L1_20241113-104900_2,L1,l1pe,4,L
std_TpmE-48tU_1732090911644_100,463d-8z38,7abfa0f1-af2b-408a-a5d1-7f455b5593b2,921cff28-a36c-44c6-97d2-d9afb3beed94,tch_L7_20241119-145753_6,L7,l7pe,3,L
std_KtRH-kMD6_1731318739446_13,6cAK-Pd9s,805db50f-a4f9-4420-ab91-db93567dc5cc,026832bc-e083-4910-9b66-e62d3fffdb28,tch_L1_20241119-154312_1,L1,l1pe,4,L
std_fJEu-gi2e_1731318998266_24,c78M-RTD8,fe503270-7377-4adf-af84-2308effc111c,c947b9d3-93d8-419a-aa7d-835b7a75a420,tch_L2_20241119-135502_4,L2,l2pe,5,L
std_4t7B-aGt2_1731320029442_87,oYg8-v2Q3,57ab7dc5-9859-4422-8f6a-58546b5855d1,9fa3e176-e75b-4a33-80d7-3a1edcb7632a,tch_M5_20241119-135502_12,M5,m5pe,5,M
std_p8Qz-smz9_1731319392189_57,XcJz-RhwV,22364c37-763a-48ac-a37c-c84bd347fa77,fe6afdc4-64c7-476f-94b2-287f9a433fcd,tch_L8_20241119-101959_8,L8,l8pe,4,L
std_3Jn8-Jgb6_1732091029987_99,W76L-2yom,e37a84a1-0751-468a-8c4f-aba0df2be447,d9fc9eb1-bdba-499e-a4c4-66e4c888837f,tch_L7_20241119-101959_7,L7,l7pe,3,L
std_zi47-Q6RG_1732087668350_16,ZVLG-VAqB,9ecb98e8-86b1-4cbe-be0c-751fb23d00cd,23eabff2-7019-41db-8c7b-bd0cbe55788d,tch_H1_20241118-183612_13,H1,h1pe,5,H
std_27ve-MC2p_1731318735455_15,98w7-6ygD,e8efec99-2971-4f12-8df1-1c83bcc42f58,54ddecd6-22bd-4ad4-b5f8-04e5e345ca49,tch_L1_20241118-122352_2,L1,l1pe,4,L
std_z9vr-hLsA_1731318554316_3,cKMb-7QD9,7724f09f-2c8d-4002-af43-2516b8d8df6e,085f3877-5788-44c9-96b8-ba428c7d4f1e,tch_L1_20241119-152307_2,L1,l1pe,4,L
std_URbq-Ww9a_1732087912902_98,86Xs-N62C,3f0ecf44-db86-4094-9cfd-8331742e780e,4275a5ab-c1be-4e18-a3df-b357f52a10af,tch_L7_20241113-100225_7,L7,l7pe,3,L
std_3u9W-Fw2g_1731318856500_19,sCsY-6yFP,58d333d9-92fa-4686-83ef-fd66b8a31366,9d3d0e2c-097e-4f3b-a40f-847c6fec18dc,tch_L2_20241118-124931_3,L2,l2pe,5,L
std_6TPi-vWQ3_1731319536093_63,yVjs-em36,b6d6c5ad-58f7-4f3d-84da-0ecc05423fe1,5fb8b247-3c1c-4b06-b72b-3f784cfe88ce,tch_L9_20241119-095105_9,L9,l9pe,4,L
std_aet4-BizX_1731319519943_62,nWsh-nG94,d25f8993-b504-4747-9e64-5f6872645c7e,421fa429-fee6-41f9-a80e-f9b9f29182f8,tch_L9_20241119-161702_9,L9,l9pe,4,L
std_3AX2-9fHB_1731320046637_93,oYg8-v2Q3,57ab7dc5-9859-4422-8f6a-58546b5855d1,2e9dfb53-8ac4-4fb1-b040-c45354327550,tch_M5_20241119-135502_12,M5,m5pe,5,M
std_n9zB-3Weq_1731318771889_14,taVH-Qx4t,5c8fa49f-9522-4205-83d2-89df9581aa3b,2dd67a3a-1157-4497-80f4-4efbcc340cab,tch_L1_20241119-135502_2,L1,l1pe,4,L
std_3M8e-g6Mv_1731319735140_79,CYFH-sCA7,2888cd08-9957-481f-b30d-a69b5c7b4166,e2f04411-6d1b-4c6e-92f7-7baa4e3d5279,tch_M3_20241113-104900_11,M3,m3pe,5,M
std_3947-io2T_1731319555079_66,uV3t-p6v7,08c728b5-76e2-45ed-807e-3e557277089b,503ef979-e815-4277-bc6e-2354f40a2b21,tch_L9_20241119-142553_9,L9,l9pe,4,L
std_6N9p-AKGL_1731318961527_29,6sPU-r236,b13c6f26-bab3-442b-9391-50e73f846298,180b2617-68fc-41e2-bc14-791033188588,tch_L2_20241119-095105_3,L2,l2pe,5,L
std_ba4d-8r3W_1731318710028_5,eNE6-si8g,576b3be1-1dff-456c-aecb-13458ae6ff34,46583412-3423-4691-a2a8-7e5e533ce979,tch_L1_20241119-161702_1,L1,l1pe,4,L
std_8b3e-wa8E_1731319582026_65,nWsh-nG94,d25f8993-b504-4747-9e64-5f6872645c7e,ecf51782-96de-4cc0-99b5-07f0614c56ae,tch_L9_20241119-161702_9,L9,l9pe,4,L
std_iBNY-s9NR_1731319540658_64,wn9x-c8UF,b5dd0605-8d7f-4519-af99-c1f0a03c7c7c,e9960291-fc1b-4e8c-99b9-88f4ccca8d39,tch_L9_20241118-183612_9,L9,l9pe,4,L
std_Tr9T-98EC_1731318694308_10,8xCd-cwb9,f013496f-5388-4b8c-8ca6-5b160529241b,c7c26c61-2556-4e0e-8d5e-f55e977a9099,tch_L1_20241113-104900_1,L1,l1pe,4,L
std_8b3e-wa8E_1731319567773_65,B9PJ-XY4U,b94e76ea-a17e-4b76-a60f-7f29c5ed159c,c02a347b-a7c2-47ec-bb8c-c27f8f382300,tch_L9_20241119-135502_9,L9,l9pe,4,L
std_Grf6-iv28_1731319893705_83,oRfT-mp2H,1bf4a992-7729-447f-8efc-15243bbe4a5c,0f82fa6e-d7bc-480a-b173-74b251085c73,tch_M3_20241119-171846_11,M3,m3pe,5,M
std_87Mu-9p94_1731320102826_94,PH2F-eh82,b9790679-cfe7-44a1-8c14-ade9b732a529,16c516ee-8ea1-4d70-a4df-62ac21cd2454,tch_H1_20241119-164807_13,H1,h1pe,5,H
std_27ve-MC2p_1731318745737_15,3Dhc-sp2j,92fac04c-a40e-4661-9bbb-0aaef0fa61fa,889f2b55-5a4f-491b-bb32-997db95fd0f9,tch_L1_20241119-095105_1,L1,l1pe,4,L
std_6KLT-Ar2z_1731320004717_95,69p8-t2Fi,adb36e7e-5b75-4274-8f18-5f142dc0b43d,ddeae310-e89a-4d46-8009-94e205752927,tch_H1_20241118-122352_13,H1,h1pe,5,H
std_RPv4-pgQg_1731318901242_18,7Gk7-4nD6,683921f5-2453-4348-813f-9cb8a681d27b,0b970dc3-ba70-49ef-aa85-aadbec6d205a,tch_L2_20241119-145753_4,L2,l2pe,5,L
std_87Mu-9p94_1731319964272_94,vJ2N-T67K,fc7f5046-f531-4742-b140-c020a863ca74,3372faf6-acbb-4c47-ae21-0ca03f7c7cb3,tch_H1_20241119-135502_13,H1,h1pe,5,H
std_3M8e-g6Mv_1731319700168_79,9YoF-N3hr,4de34c71-1a02-46e1-955c-0bda3bb6a679,793f4e2d-addc-49e5-af5b-c9c1c934184c,tch_M3_20241119-095105_11,M3,m3pe,5,M
std_2v7s-hKwL_1731319360127_53,XcJz-RhwV,22364c37-763a-48ac-a37c-c84bd347fa77,cdbe63b8-9799-4e4a-a245-191f2d260808,tch_L8_20241119-101959_8,L8,l8pe,4,L
std_4B9A-34U2_1732091131672_97,6yuw-qfhi,fce225d9-8277-407a-a5bb-0140fd34b954,757a7c4d-c311-4d45-8ee1-5c5f9625f371,tch_L7_20241118-183612_7,L7,l7pe,3,L
std_ijus-74ZW_1731319877359_90,zhyk-NP2X,cb6bedd7-5d8e-4fd6-b0c2-5d83c3a8a694,e62199e7-1538-4fec-9d53-71b90cc359e3,tch_M5_20241119-154312_12,M5,m5pe,5,M
std_eiv4-yMxM_1732097172482_95,Zgcb-DrHB,b6f6351e-ca77-4698-84b0-fd20db82f8b5,91ce4b94-1ae7-46cd-be7d-f91610e596c6,tch_L7_20241119-142553_7,L7,l7pe,3,L
std_sQdn-Y7H4_1731319591878_69,yVjs-em36,b6d6c5ad-58f7-4f3d-84da-0ecc05423fe1,426f1b2a-cb1a-4e43-9cd4-4b9e414b4d95,tch_L9_20241119-095105_9,L9,l9pe,4,L
std_pt3t-UDN2_1732096458514_16,i43W-64G7,1c93d38b-f9e2-4958-8550-25682e4565de,fce364f8-912c-4de6-a775-41f9a2abccfa,tch_H1_20241119-101959_13,H1,h1pe,5,H
std_HLQB-6HAn_1731319124854_35,V6cB-9N8r,6448cb40-6e91-4515-baf9-cf797abcbf0b,b49ca4de-1f92-4a75-9f2d-b1bf5da36848,tch_L3_20241119-142553_5,L3,l3pe,5,L
std_ba4d-8r3W_1731318713270_5,fA9T-b6fZ,3faf4591-a69f-4950-b667-c3fa9e28e58a,2275d51c-897b-4ed7-b669-8991156f4848,tch_L1_20241113-100225_1,L1,l1pe,4,L
std_6Nwg-fur6_1731319716601_80,oRfT-mp2H,1bf4a992-7729-447f-8efc-15243bbe4a5c,444b33cb-e5a3-4f2a-9221-430c5d73682e,tch_M3_20241119-171846_11,M3,m3pe,5,M
std_aet4-BizX_1731319455948_62,gGP6-8tAd,58709c19-c29d-47e9-9374-07e25226bcc6,c25fdc48-ecd9-4c9c-8fb6-c6aad057cc15,tch_L9_20241119-152307_9,L9,l9pe,4,L
std_ArvL-mqM4_1732100249950_96,J697-d9yJ,34995569-d5ff-4879-8d5f-72c289903ed8,ca845a8e-3658-4eeb-8a6b-4e839486d815,tch_L7_20241119-154312_7,L7,l7pe,3,L
std_aet4-BizX_1731319535647_62,B9PJ-XY4U,b94e76ea-a17e-4b76-a60f-7f29c5ed159c,0ed533ca-a450-4e9a-9778-78ddccd838c1,tch_L9_20241119-135502_9,L9,l9pe,4,L
std_RE4K-b4b4_1731318784315_17,MFBr-4bmJ,95229bd4-a1ff-41bc-b958-ec632a6badda,cb66bf86-83ee-4f3b-95b1-107231782921,tch_L2_20241119-154312_3,L2,l2pe,5,L
std_mwbC-oa84_1731318943585_20,c2Uo-jUGC,2967be95-14f2-4b9b-883a-43830444154b,d5e09609-0289-49f7-9d9f-e3d3b0965f08,tch_L2_20241119-142553_4,L2,l2pe,5,L
std_EvUF-LxNz_1731318807695_16,H9Zv-qXv3,1438e554-7cda-4814-89a7-857af4dd0bde,d157db88-33bf-4716-8f29-f0647977ddfd,tch_L2_20241119-152307_3,L2,l2pe,5,L
std_UCuE-b6Ci_1731319797638_74,kv8G-Xe7F,e15596ec-3b90-4387-8a47-1605f885549e,65bf7db8-d13d-4543-bba9-18abea1035db,tch_M2_20241113-100225_10,M2,m2pe,5,M
std_B3Bd-EdXo_1731319473141_58,XcJz-RhwV,22364c37-763a-48ac-a37c-c84bd347fa77,94c7b6df-1b8f-49e2-a55f-fb52c0fafe29,tch_L8_20241119-101959_8,L8,l8pe,4,L
std_Vd8q-hHF2_1731319283933_48,Zgcb-DrHB,b6f6351e-ca77-4698-84b0-fd20db82f8b5,54fdaaf7-1ba0-4e6a-babc-40b48deece76,tch_L7_20241119-142553_7,L7,l7pe,3,L
std_kHis-FPa7_1731318951247_22,6ABh-Mgd6,3ff5fac8-ba10-4aad-afc9-851fdb534a39,9ae0cac0-18fb-4c77-b807-0cc0bfa6318f,tch_L2_20241119-095105_4,L2,l2pe,5,L
std_R7zy-bQ7t_1731318754730_11,v69a-F7eH,7cab2c91-a795-4aab-a1b6-dd28b2e409e7,4f93a1cd-9952-4a0d-a8f5-ee80975bab28,tch_L1_20241118-122352_1,L1,l1pe,4,L
std_kHis-FPa7_1731318881382_22,c78M-RTD8,fe503270-7377-4adf-af84-2308effc111c,7b8f9692-517d-45e1-b1e4-69f83b8ac9fc,tch_L2_20241119-135502_4,L2,l2pe,5,L
std_6MKd-8QHY_1732091050278_16,i43W-64G7,1c93d38b-f9e2-4958-8550-25682e4565de,49589803-b0d5-475f-aac5-b9525edfc1d1,tch_H1_20241119-101959_13,H1,h1pe,5,H
std_9pr9-234s_1731319847659_78,7ujd-sD27,319f996e-285c-4aed-bbfc-5d3e01c2a85d,d678e0ce-0168-4138-b454-67f157a4e313,tch_M3_20241119-101959_11,M3,m3pe,5,M
std_3947-io2T_1731319608462_66,nWsh-nG94,d25f8993-b504-4747-9e64-5f6872645c7e,61c71395-e9f8-4b15-bd54-941793c8a4a7,tch_L9_20241119-161702_9,L9,l9pe,4,L
std_KtRH-kMD6_1731318713206_13,NJ2v-Ea2m,f1d788e8-f4b7-42da-8a57-44e67f9eeb6f,2f165845-4561-4ef9-a545-21492e68d26d,tch_L1_20241113-100225_2,L1,l1pe,4,L
std_3g6r-jLaQ_1732097120280_97,ekBd-2mE4,68c3468c-75a1-466a-a4a7-2f492a7fa683,63e12a59-2437-4d52-b963-f81898d7b63d,tch_L7_20241119-095105_7,L7,l7pe,3,L
std_WAxN-7aYM_1731319761593_76,4K8G-PWVF,945980da-13be-4825-ba28-c48d102bdc49,6a624b72-3a75-42cd-9c6c-2ebf918fbc1a,tch_M2_20241119-145753_10,M2,m2pe,5,M
std_6Nwg-fur6_1731319760493_80,2jo4-8xET,749ebf6d-f4ca-4b41-827c-eca1e019e633,0369b262-eff4-479f-80e9-f2692b50084c,tch_M3_20241113-100225_11,M3,m3pe,5,M
std_WAxN-7aYM_1731319714556_76,ZdMQ-M6Hr,191645e7-3699-42cb-abde-701124ae3f12,81edb395-0e3a-4c5b-9b37-0f38a3b71205,tch_M2_20241119-142553_10,M2,m2pe,5,M
std_eki9-7vB2_1731318634686_6,Jh34-MTRa,508155f1-fd8d-41b8-b642-40598a7212bf,73f50fc4-5b80-470c-ae49-7cfc17fc225b,tch_L1_20241119-101959_1,L1,l1pe,4,L
std_eki9-7vB2_1731318637889_6,N4h3-Vwy9,1df9c30d-3fdc-4c72-97e2-d451f9431092,949d488e-b5d7-4a14-9df3-59791b92b13d,tch_L1_20241119-152307_1,L1,l1pe,4,L
std_6MKd-8QHY_1732090856659_16,7mNG-Fo3Z,68147075-1187-47f4-9be3-7b7b8c5973cc,bd58b69c-37d1-43d0-8559-96f39ffb9805,tch_H1_20241113-104900_13,H1,h1pe,5,H
std_89Ey-8VXY_1731319740458_77,s2U6-Rt7h,fd526d45-62af-4b70-ac87-a8fdd6a29356,98d017a5-7e2b-48f2-be4e-7ee1214562cd,tch_M2_20241118-124931_10,M2,m2pe,5,M
std_pt3t-UDN2_1732096922240_16,sTqX-3hpj,4409e200-36fc-446c-817b-68260a296a87,3530d1b9-9dd3-4f08-acc6-e48208c36393,tch_H1_20241119-095105_13,H1,h1pe,5,H
std_a3vG-4AUs_1731318660239_7,6cAK-Pd9s,805db50f-a4f9-4420-ab91-db93567dc5cc,87456e3e-ceb7-4e76-80a6-3b09c895f8ba,tch_L1_20241119-154312_1,L1,l1pe,4,L
std_aj2h-d4A7_1731319076732_31,Z3Ln-vAve,9399d1df-fd40-42b0-8a1e-8d4444d04e60,2fc85649-833d-49c3-a3b2-61aa68a5f120,tch_L3_20241118-122352_5,L3,l3pe,5,L
std_Y8yZ-CDdq_1731319073942_32,hjeU-9hcp,2640aac0-5814-4ae3-b7aa-4a7cb36b496a,273f404c-e9c9-4eb4-bb45-4e81a8f46980,tch_L3_20241118-183612_5,L3,l3pe,5,L
std_a6YZ-7Rdh_1731318644258_2,Jh34-MTRa,508155f1-fd8d-41b8-b642-40598a7212bf,386494e7-beb4-4dde-b4f7-0a18b0078109,tch_L1_20241119-101959_1,L1,l1pe,4,L
std_atZK-9nuv_1731319878290_82,7ujd-sD27,319f996e-285c-4aed-bbfc-5d3e01c2a85d,a1726f88-b603-46fd-ac82-26c4121dff29,tch_M3_20241119-101959_11,M3,m3pe,5,M
std_DKua-v9t9_1732090677946_60,L7QH-7Q24,60a56f6f-d804-473c-8ad1-ea43709ab258,f50b0791-e4ef-4774-978b-a89469acbabc,tch_M2_20241119-171846_10,M2,m2pe,5,M
std_M9Tn-upJm_1731319335005_54,ici4-vs4K,6ddb1738-461d-4715-9a39-46cddf4dd6ae,2033d3de-6d8b-4aca-9a0f-ba4c67194825,tch_L8_20241119-152307_8,L8,l8pe,4,L
std_HLQB-6HAn_1731319088535_35,nxnM-oc64,35419fc8-6866-468a-920e-a43b83f52650,281bbb19-f17b-4405-8bb4-b2d19954c392,tch_L3_20241119-152307_5,L3,l3pe,5,L
std_7QFD-dgEN_1731319861011_81,QdUJ-y9tb,85fb2bba-7885-4952-9a38-25412080b8f8,cb5567d1-cb86-4ec7-8e98-250f7f7c4460,tch_M3_20241119-161702_11,M3,m3pe,5,M
std_WAxN-7aYM_1731319790052_76,ZdMQ-M6Hr,191645e7-3699-42cb-abde-701124ae3f12,5bc4f38a-7723-4ba6-bcb9-106ea5b680d0,tch_M2_20241119-142553_10,M2,m2pe,5,M
std_aet4-BizX_1731319555987_62,nWsh-nG94,d25f8993-b504-4747-9e64-5f6872645c7e,b0097f90-0671-47f9-af4c-0dcd1ee104c3,tch_L9_20241119-161702_9,L9,l9pe,4,L
std_87Mu-9p94_1731320120545_94,ACXT-cGR7,b6eabcb0-e32e-4846-bcf4-811b4e62c988,e2947e24-979e-42cd-82a9-afc649c2ae20,tch_H1_20241119-154312_13,H1,h1pe,5,H
std_3947-io2T_1731319564166_66,Z6Ep-kh3N,907ae38f-5704-4e4a-aff7-32148d00dfd0,4ab55ee9-a4a3-4565-acf1-20b0f2777cda,tch_L9_20241119-164807_9,L9,l9pe,4,L
std_Y8yZ-CDdq_1731319032208_32,RfDV-u4uc,bccf3c0b-27f3-4bad-8cce-32fc96f86aea,38846288-e835-46a5-9fcc-a00e7c5d1225,tch_L3_20241119-101959_5,L3,l3pe,5,L
std_4t7B-aGt2_1731319861643_87,NQuE-H7sP,8ae0939a-e95a-4b6a-bb17-3a2cc013bd3c,62709d1b-08e6-435f-a5ed-922b87f2cda8,tch_M5_20241119-171846_12,M5,m5pe,5,M
std_z64G-sZYn_1732089814488_15,ZVLG-VAqB,9ecb98e8-86b1-4cbe-be0c-751fb23d00cd,7681c984-22b8-4f8a-ba3c-9b3a3b8873b5,tch_H1_20241118-183612_13,H1,h1pe,5,H
std_3u9W-Fw2g_1731318842811_19,TjmP-2697,8edfaeb0-1f66-4263-836c-5ad1327ac276,bf3ab683-ae42-42ba-85b1-3d15b8e23d1e,tch_L2_20241113-100225_4,L2,l2pe,5,L
std_7enP-z6KG_1732087393034_54,GKfW-r4tb,f7850538-d242-4fd6-a76c-d864e676a244,b11ecc36-5879-4a38-9024-0d03abbb349e,tch_L3_20241119-095105_5,L3,l3pe,5,L
std_M9Tn-upJm_1731319412839_54,62LA-h6iz,c2217c07-69ad-49df-aa91-6337b871f36b,54fc9b30-26b2-460d-b635-57e1cbc15a58,tch_L8_20241119-154312_8,L8,l8pe,4,L
std_6ins-hF7t_1731319478090_59,7Efe-Bw62,1c4e3682-de86-447d-9d64-a18e7b4f439b,31a72922-a3d0-4a60-ba84-aae6797f165a,tch_L8_20241119-145753_8,L8,l8pe,4,L
std_6TPi-vWQ3_1731319543814_63,nWsh-nG94,d25f8993-b504-4747-9e64-5f6872645c7e,aef880f0-9f1c-4f87-9730-0c85dc18e641,tch_L9_20241119-161702_9,L9,l9pe,4,L
std_a8H2-T9Jt_1732090720263_87,W76L-2yom,e37a84a1-0751-468a-8c4f-aba0df2be447,bdcc1791-0d21-42b9-a8d9-3c4b994058f0,tch_L7_20241119-101959_7,L7,l7pe,3,L
