teacher,classname1,classname2,classcode,classidtoupdate
tch_20240221-110728_1032,class_120924_1-110728_1032,className2,Ccoh-3HC7,d621d6cf-8905-4e7a-aedc-58e4230e13e8
tch_20240221-110728_1033,class_120924_1-110728_1033,className2,8d94-2c3W,c568e822-86f7-41fd-837c-9973e12cee03
tch_20240221-110728_1034,class_120924_1-110728_1034,className2,QU9V-Ghtb,0d61f6fb-44a2-49f2-90cf-d68efc72aa17
tch_20240221-110728_1035,class_120924_1-110728_1035,className2,DnRQ-H9EA,c00156a3-09e2-438c-bbe2-cd741ecc09e3
tch_20240221-110728_1036,class_120924_1-110728_1036,className2,z2Bx-kL8o,8f177663-a393-4520-888b-e3a3eba50fcf
tch_20240221-110728_1037,class_120924_1-110728_1037,className2,2diA-h7j6,c77937ec-66ec-4fca-b568-72a1948f9585
tch_20240221-110728_1038,class_120924_1-110728_1038,className2,4NsA-Kvox,d91f34ff-3c98-4b3a-8eb0-11ff8643ebcc
tch_20240221-110728_1039,class_120924_1-110728_1039,className2,bGZp-UyDk,fb97729f-c844-4ac0-81ca-6c66fb50d021
tch_20240221-110728_1040,class_120924_1-110728_1040,className2,dFcJ-4gGC,1826c8a4-6ad2-4922-895f-d801938fe22f
tch_20240221-110728_1041,class_120924_1-110728_1041,className2,6q7T-8Z4Y,1a77eba2-3326-4ae0-8b21-fcbfdfcb6636
tch_20240221-110728_1042,class_120924_1-110728_1042,className2,PprW-Dp8M,af49fd37-2f3c-446c-a50e-77948e8934c0
tch_20240221-110728_1043,class_120924_1-110728_1043,className2,3UPz-as73,afe474ae-4fe6-49e6-86c1-2367a4c33259
tch_20240221-110728_1044,class_120924_1-110728_1044,className2,8E6p-7pT7,230e2d8e-508b-4f41-bbd5-1d6ff18fffde
tch_20240221-110728_1045,class_120924_1-110728_1045,className2,tuEa-B2cK,9eb41338-592d-4bb4-9ee4-0fda619b651f
tch_20240221-110728_1046,class_120924_1-110728_1046,className2,aDh9-czFP,6287b912-ca0b-495b-b048-96eaffa819c0
tch_20240221-110728_1047,class_120924_1-110728_1047,className2,M8w6-gMYj,3c970070-618e-4553-a0f4-511d68a163b9
tch_20240221-110728_1048,class_120924_1-110728_1048,className2,8ant-6iW3,f93496da-e05b-450f-8161-cc6aa40a48f9
tch_20240221-110728_1049,class_120924_1-110728_1049,className2,8n3G-6gHp,4e15594a-74f7-430b-af0e-f1c72b22028d
tch_20240221-110728_1050,class_120924_1-110728_1050,className2,TDiH-PtNx,6f6468b0-15cc-4c49-b7c0-00416dfbf8cb
tch_20240221-110728_1051,class_120924_1-110728_1051,className2,678Q-Kb2K,9b444f08-615b-40f9-b345-2f972e571935
tch_20240221-110728_1052,class_120924_1-110728_1052,className2,hEdU-4kCN,f812cc68-bdcb-4cf3-8c31-0958034ae125
tch_20240221-110728_1053,class_120924_1-110728_1053,className2,ZXU3-WZFN,86deb11a-9364-4d5f-bffa-cac67e8ef796
tch_20240221-110728_1054,class_120924_1-110728_1054,className2,Pfsj-uZ28,7d50561b-436b-4b22-91fb-4c1a989eb1d7
tch_20240221-110728_1055,class_120924_1-110728_1055,className2,u4Es-E4CT,1ed9788e-ec05-4e5b-8441-f2c3d7b97f77
tch_20240221-110728_1056,class_120924_1-110728_1056,className2,2g3E-kxF3,cb89d355-901e-41f7-8469-0584f3766a45
tch_20240221-110728_1057,class_120924_1-110728_1057,className2,n4Pg-7gHN,f3cdd5fe-90ff-4a02-bffd-9556d0b81402
tch_20240221-110728_1058,class_120924_1-110728_1058,className2,XP4a-VP8o,f87ffbee-37d7-4e8e-bd58-67de1b64de68
tch_20240221-110728_1059,class_120924_1-110728_1059,className2,smo4-jFmW,974fee22-ccce-4190-b3d4-a3487d51ece5
tch_20240221-110728_1060,class_120924_1-110728_1060,className2,pYyK-Nz2c,b6aa1fc6-34ae-49b2-afcc-a3a52d9398a5
tch_20240221-110728_1061,class_120924_1-110728_1061,className2,PzQi-hbey,677b0856-1c73-4c9b-ae8d-6e9c43a11796
tch_20240221-110728_1062,class_120924_1-110728_1062,className2,3u3e-rqdK,9b50b28b-ec07-4203-8605-aad9a9919105
tch_20240221-110728_1063,class_120924_1-110728_1063,className2,Xi4w-8e2k,800da25d-9c4b-4394-abf6-4cb226b98edf
tch_20240221-110728_1064,class_120924_1-110728_1064,className2,7JDd-2Pn6,a0e51ea7-ac8e-4af3-b576-411ea0e16a5a
tch_20240221-110728_1065,class_120924_1-110728_1065,className2,Y4GC-F9pd,6f397e77-d05f-4ad0-bb67-d4ee8e1776b6
tch_20240221-110728_1066,class_120924_1-110728_1066,className2,8QLp-CkV2,16074180-f2f0-4265-b12b-2b0f0cc3b207
tch_20240221-110728_1067,class_120924_1-110728_1067,className2,mdGr-zP7r,3e5b1f8b-aa18-40c9-b886-49040cf33576
tch_20240221-110728_1068,class_120924_1-110728_1068,className2,2PLh-MW29,00e42003-63f7-4cf7-b93d-360ca9262cf0
tch_20240221-110728_1069,class_120924_1-110728_1069,className2,cwBL-BpB2,7feb89c4-bab1-48ce-b2a3-e20e30616cba
tch_20240221-110728_1070,class_120924_1-110728_1070,className2,b4hR-qy8D,0f2f45d1-8451-4287-84e7-c429270a517f
tch_20240221-110728_1071,class_120924_1-110728_1071,className2,wX2j-vs8K,df80bca2-d181-4d25-bd91-e34375d90f2a
tch_20240221-110728_1072,class_120924_1-110728_1072,className2,GFvf-74y6,05f4d75b-ff98-4681-9eed-2a31c381832e
tch_20240221-110728_1073,class_120924_1-110728_1073,className2,mt49-723z,c91d9e63-8fac-4072-acfc-a902a7be7b06
tch_20240221-110728_1074,class_120924_1-110728_1074,className2,FUCh-VgdR,7a9a71bc-bc18-479b-a9e8-7248b541024b
tch_20240221-110728_1075,class_120924_1-110728_1075,className2,4mNf-86xg,6bb9589d-6cfd-4651-9bf7-bcee958b0d3b
tch_20240221-110728_1076,class_120924_1-110728_1076,className2,2RMs-mXtx,48d90214-3d29-459e-a336-1f7279733b68
tch_20240221-110728_1077,class_120924_1-110728_1077,className2,Yeiz-pkZu,91c1da63-18fc-421c-ae1d-5005db1e7d79
tch_20240221-110728_1078,class_120924_1-110728_1078,className2,x7i7-xunt,519c2c81-4aaf-4a6b-8f7e-7921e0a3f847
tch_20240221-110728_1079,class_120924_1-110728_1079,className2,qGD9-4h42,acbeaed9-552f-4fe7-baee-cc3f7728f748
tch_20240221-110728_1080,class_120924_1-110728_1080,className2,Eca8-GYGt,07bfd15b-6816-4c5c-96a9-d143111fbeb2
tch_20240221-110728_1081,class_120924_1-110728_1081,className2,29b8-mQqE,1ca7a4ff-4270-44e1-91ae-9e50eb150082
tch_20240221-110728_1082,class_120924_1-110728_1082,className2,MFAJ-Be6U,b81cc0be-3b8c-42ff-9670-880d99638238
tch_20240221-110728_1083,class_120924_1-110728_1083,className2,dez6-ymBo,38d964db-6dca-4dbc-88a5-ee6e825983ec
tch_20240221-110728_1084,class_120924_1-110728_1084,className2,8KzM-H6j6,d5a8812d-9ced-45dd-92e6-fb1a131fcb8e
tch_20240221-110728_1085,class_120924_1-110728_1085,className2,zW4G-sY92,fb46d504-939f-4494-b7e6-a5309d34aa9d
tch_20240221-110728_1086,class_120924_1-110728_1086,className2,9VH3-j8Vs,852d0559-fdf3-479b-8a33-fc93e979d06a
tch_20240221-110728_1087,class_120924_1-110728_1087,className2,cQy6-avmG,68bb1dee-3c8f-4cfa-bd8f-58c33e8af82e
tch_20240221-110728_1088,class_120924_1-110728_1088,className2,RmRQ-UNCN,91de5cad-356f-48b7-b1aa-941db75e85da
tch_20240221-110728_1089,class_120924_1-110728_1089,className2,x2Em-y483,dd9935c5-19f4-4cf1-b035-11c5c1f89df1
tch_20240221-110728_1090,class_120924_1-110728_1090,className2,3nN4-74VW,44aab08b-a956-4777-9ae6-da327ed72f5d
tch_20240221-110728_1091,class_120924_1-110728_1091,className2,nk2x-P8WZ,8c060c33-3474-4327-a8da-b51c89370e4f
tch_20240221-110728_1092,class_120924_1-110728_1092,className2,4q6P-276f,2abe1e03-b6d8-4708-afea-f17a479e274b
tch_20240221-110728_1093,class_120924_1-110728_1093,className2,3pc7-cZh2,070b489b-bba4-42f5-8382-892068fbf41a
tch_20240221-110728_1094,class_120924_1-110728_1094,className2,7946-jd6C,c54db72f-69b8-4533-94a8-78b81d329ed9
tch_20240221-110728_1095,class_120924_1-110728_1095,className2,h4zZ-C389,5862342a-93b7-4f6a-bc9f-3f9d6ecbed0a
tch_20240221-110728_1096,class_120924_1-110728_1096,className2,FCjD-9LQF,07df8dfc-bb48-4d96-b517-c5910fa94a5a
tch_20240221-110728_1097,class_120924_1-110728_1097,className2,MD7o-pvU6,627d5599-e91f-4d4f-8a14-7849cc15cd51
tch_20240221-110728_1098,class_120924_1-110728_1098,className2,2aR2-9oiF,fb61b43e-3c13-49e6-b188-594bb129f89e
tch_20240221-110728_1099,class_120924_1-110728_1099,className2,rJBU-vQv6,e14ad3e7-297c-402a-842d-70216d1cb45b
tch_20240221-110728_1100,class_120924_1-110728_1100,className2,Dixw-3Ldr,c411139e-cab8-4564-90d8-609cbea31c8b
tch_20240221-110728_1101,class_120924_1-110728_1101,className2,qzFo-9y8R,23e91633-6208-4a00-9efd-9a78be3e86a4
tch_20240221-110728_1102,class_120924_1-110728_1102,className2,e3oL-Un6b,0d3aa71b-29b8-4afc-9170-b4d7a4d32758
tch_20240221-110728_1103,class_120924_1-110728_1103,className2,Ure2-gPw7,64b60865-d63b-4d3e-98de-4a14b19e6513
tch_20240221-110728_1104,class_120924_1-110728_1104,className2,k4Zy-Jh7U,448bfe4c-90f6-46aa-9fd9-d79958105a3d
tch_20240221-110728_1105,class_120924_1-110728_1105,className2,x4gn-9tFQ,20d3ad1d-886e-4681-abd2-0107caa90709
tch_20240221-110728_1106,class_120924_1-110728_1106,className2,hja7-trW7,d1f81005-94d5-4c0f-b448-0e7ca6dc90e9
tch_20240221-110728_1107,class_120924_1-110728_1107,className2,JX6h-4uW4,16a50f5a-5b59-4a08-af21-3ada70fbb048
tch_20240221-110728_1108,class_120924_1-110728_1108,className2,gZit-6B2N,a4ac8a0b-2e0b-42e9-be0a-447d5a90a751
tch_20240221-110728_1109,class_120924_1-110728_1109,className2,hpEw-NYEM,bc782328-4375-4428-bf69-568a309a0209
tch_20240221-110728_1110,class_120924_1-110728_1110,className2,9wxr-h8f9,7314a9e3-5b42-4a4d-bca4-c8af4b7b4a03
tch_20240221-110728_1111,class_120924_1-110728_1111,className2,it6i-EsUB,e4397fc6-281f-4831-b83e-6569777c8201
tch_20240221-110728_1112,class_120924_1-110728_1112,className2,wze6-Dba6,dc4ec581-a102-4468-87f3-e4892d04d6fc
tch_20240221-110728_1113,class_120924_1-110728_1113,className2,T9Rd-WRMa,14887280-eb8e-4acb-a44c-f7cce45fabaf
tch_20240221-110728_1114,class_120924_1-110728_1114,className2,e8dU-76kB,c56c9ca3-ec3d-4800-9bfa-964647216a1a
tch_20240221-110728_1115,class_120924_1-110728_1115,className2,iRrm-cJ6U,8ee81b07-c5ad-4237-a986-6f264cc886df
tch_20240221-110728_1116,class_120924_1-110728_1116,className2,QDmn-64Tq,2e7514e1-22c7-4153-8711-e03c7c1cecf2
tch_20240221-110728_1117,class_120924_1-110728_1117,className2,49zr-gh8K,d0219e20-72ea-4493-a6a2-b021451c206a
tch_20240221-110728_1118,class_120924_1-110728_1118,className2,nAi2-Kuz4,20fef9bf-56bb-446b-afea-d685f6419871
tch_20240221-110728_1119,class_120924_1-110728_1119,className2,J387-pGQw,ba657a1c-1457-498c-aa31-024104f96282
tch_20240221-110728_1120,class_120924_1-110728_1120,className2,2KoP-jGDA,58e06be5-013f-482b-bb4f-841fb9f776dc
tch_20240221-110728_1121,class_120924_1-110728_1121,className2,diWv-72oN,0e871528-6cbe-46e6-8073-2c75e2cfe0c0
tch_20240221-110728_1122,class_120924_1-110728_1122,className2,nByZ-3tNW,135a9c95-0248-4200-a7af-5b1ab70db60c
tch_20240221-110728_1123,class_120924_1-110728_1123,className2,Fp2v-zgx4,4334d781-09a6-4659-88bc-2e0ae3bfd0ba
tch_20240221-110728_1124,class_120924_1-110728_1124,className2,92J4-m9io,de7291db-cec4-4794-8b1a-3ac6a39d5690
tch_20240221-110728_1125,class_120924_1-110728_1125,className2,t8rk-j3Uu,5e668578-06e7-48a6-b41e-3240572a0901
tch_20240221-110728_1126,class_120924_1-110728_1126,className2,QsUM-R8XV,f66d127e-8f07-465d-ac5b-ebf14f04d421
tch_20240221-110728_1127,class_120924_1-110728_1127,className2,HyFo-L869,ee2943eb-022b-4daa-ab78-8026b7876e9f
tch_20240221-110728_1128,class_120924_1-110728_1128,className2,MoDH-3Rj7,6515eebe-a097-4c96-b899-be9d869f7ba2
tch_20240221-110728_1129,class_120924_1-110728_1129,className2,emGy-fHnx,46858b5d-d69d-4f56-9c61-4bb3c5ae2679
tch_20240221-110728_1130,class_120924_1-110728_1130,className2,k3w7-yGuL,c984831c-0d3f-4df3-9645-4813dce45d41
tch_20240221-110728_1131,class_120924_1-110728_1131,className2,Y8vm-6b6T,79d2843c-c4ac-4fbb-af6d-7adb65f68c64
tch_20240221-110728_1132,class_120924_1-110728_1132,className2,Jkwu-8tLJ,09cb46bc-790d-4a1c-833a-b1bea873aeae
tch_20240221-110728_1133,class_120924_1-110728_1133,className2,GsBp-wkuY,f65aa718-3d34-4bbb-9ca3-93ae0f790a5f
tch_20240221-110728_1134,class_120924_1-110728_1134,className2,ghKT-9W8d,b4cc9ce6-638c-487b-9ee0-eed890c66115
tch_20240221-110728_1135,class_120924_1-110728_1135,className2,Wox2-XWak,b93ccbdf-0360-429d-90ba-0691e03faa6e
tch_20240221-110728_1136,class_120924_1-110728_1136,className2,n8BJ-YRij,dab58d39-1ec1-433a-8544-dbef4e80fa22
tch_20240221-110728_1137,class_120924_1-110728_1137,className2,G6AN-2sUa,ceb9aecf-fd8b-419c-b816-4b6b26bb2dd6
tch_20240221-110728_1138,class_120924_1-110728_1138,className2,ykuh-CpgY,7bf5b8af-c47b-4286-af40-b7d3ab6d554b
tch_20240221-110728_1139,class_120924_1-110728_1139,className2,EowN-RuBh,be07621e-9b41-489c-8901-546cf2dc433b
tch_20240221-110728_1140,class_120924_1-110728_1140,className2,ox7T-26Ux,3fcb61e5-c2e9-4dad-baa8-3ba37d9bd115
tch_20240221-110728_1141,class_120924_1-110728_1141,className2,mj8k-c8tv,a7f58d8b-839e-4c1b-b5af-1928ace3f16c
tch_20240221-110728_1142,class_120924_1-110728_1142,className2,X2aY-v29z,36e0ae31-5c81-47ce-85c4-7c82c70cc43f
tch_20240221-110728_1143,class_120924_1-110728_1143,className2,uZB4-pYio,f9b4b68c-f8a3-4b23-87ac-2c3b7e22b8db
tch_20240221-110728_1144,class_120924_1-110728_1144,className2,Tt8G-gs7G,c88aed70-dc9d-4775-963e-95bbcb9d9277
tch_20240221-110728_1145,class_120924_1-110728_1145,className2,Qfqa-MoB6,fb3e0dc6-09d7-40ea-91c3-d152135a83d7
tch_20240221-110728_1146,class_120924_1-110728_1146,className2,pt84-hCqL,fe5c89bb-d055-42dc-a66d-246177b0d3bd
tch_20240221-110728_1147,class_120924_1-110728_1147,className2,pfW9-2ud2,be8a1e35-948b-4746-80eb-45c86168a63f
tch_20240221-110728_1148,class_120924_1-110728_1148,className2,gJ6Z-Y76g,36009b71-486b-4996-84e2-672195cfcca5
tch_20240221-110728_1149,class_120924_1-110728_1149,className2,tnmb-Zyv2,43610285-baaa-429c-b50d-250103c9d82b
tch_20240221-110728_1150,class_120924_1-110728_1150,className2,teBf-jL9p,5fbc817e-b7b5-4216-91a9-b0ba16a53152
tch_20240221-110728_1151,class_120924_1-110728_1151,className2,VRVz-4riW,a5bca43d-12e1-405c-b49f-2ec6969d9f65
tch_20240221-110728_1152,class_120924_1-110728_1152,className2,i3e4-7DB7,10d5d997-4b21-4eaa-a67b-5e72d8ec10a2
tch_20240221-110728_1153,class_120924_1-110728_1153,className2,9MvK-FKgu,a6265d48-f980-4d02-bf9c-ba9b06e81ffb
tch_20240221-110728_1154,class_120924_1-110728_1154,className2,2dkD-jVzL,770263bd-20a0-4e08-bae2-229fda7681e8
tch_20240221-110728_1155,class_120924_1-110728_1155,className2,supF-ujqw,882b8283-5db7-4bbd-8476-9652a4e03eb8
tch_20240221-110728_1156,class_120924_1-110728_1156,className2,7x4d-iWEw,8a64f953-8865-4837-9819-c0cdf863c236
tch_20240221-110728_1157,class_120924_1-110728_1157,className2,x3vu-Nr4s,4c3c5d90-280a-423c-975a-1b66312fbfee
tch_20240221-110728_1158,class_120924_1-110728_1158,className2,kHkr-9Tmk,ab2bca36-a22a-49e1-b883-aef452c65b5a
tch_20240221-110728_1159,class_120924_1-110728_1159,className2,z9Bg-Wf8Y,cf2ba23f-9c80-4f37-ba93-a6fe69989f9a
tch_20240221-110728_1160,class_120924_1-110728_1160,className2,on3e-izxh,d49b7538-a636-4aad-aa22-15f7bccdf8ba
tch_20240221-110728_1161,class_120924_1-110728_1161,className2,L7q8-9fz4,335bc04d-da26-4e13-8e21-e602466124b2
tch_20240221-110728_1162,class_120924_1-110728_1162,className2,N87T-2fmj,1db63863-173b-4b2f-9e4f-742af87437ac
tch_20240221-110728_1163,class_120924_1-110728_1163,className2,372J-s93i,e6437855-87ba-4a0d-83ac-be5a8896f141
tch_20240221-110728_1164,class_120924_1-110728_1164,className2,JvBy-V4Tj,cb4dad38-4214-4c5a-8c3d-0bd1cecb507f
tch_20240221-110728_1165,class_120924_1-110728_1165,className2,8LXd-WfWx,c09e65db-5678-48d2-9b78-ee2b1137c3ee
tch_20240221-110728_1166,class_120924_1-110728_1166,className2,AY73-8pB4,24ff3554-e672-4863-9be6-f25ca0aa21b0
tch_20240221-110728_1167,class_120924_1-110728_1167,className2,h38R-8WgR,91ef650c-e884-40bb-bd56-97221b6e43de
tch_20240221-110728_1168,class_120924_1-110728_1168,className2,gP6y-LNCT,e0eda51f-e6dc-4826-a718-0773096d9335
tch_20240221-110728_1169,class_120924_1-110728_1169,className2,83M2-s8nM,2cdfcac2-4b16-471b-8265-ec62de4198ad
tch_20240221-110728_1170,class_120924_1-110728_1170,className2,FNTF-dD67,caf00af5-a61f-457b-8417-13c7d2215a3b
tch_20240221-110728_1171,class_120924_1-110728_1171,className2,MdGH-C3ot,65f94119-6ad6-466d-962d-bf20b111992f
tch_20240221-110728_1172,class_120924_1-110728_1172,className2,7WuX-dU67,15c1d0b5-e83e-4e11-8b78-bb947f4425de
tch_20240221-110728_1173,class_120924_1-110728_1173,className2,vkKL-4K7X,6d13d915-98ba-4fdd-8046-87724ff05645
tch_20240221-110728_1174,class_120924_1-110728_1174,className2,JGzk-uCmi,43b7ffbe-ecea-48b9-8456-de3e527c3b7d
tch_20240221-110728_1175,class_120924_1-110728_1175,className2,q3UW-K8qY,d250ff38-558c-45aa-b085-c0e6a8e90506
tch_20240221-110728_1176,class_120924_1-110728_1176,className2,7QG7-TQ3q,3ff5ebbb-5512-493b-b46b-fcdaf6b7e1db
tch_20240221-110728_1177,class_120924_1-110728_1177,className2,8723-Z3Px,d1fa366c-92f6-4691-bbfc-5fce82b38127
tch_20240221-110728_1178,class_120924_1-110728_1178,className2,NKnj-3ms7,857ecbd5-a173-4ef8-8671-43bf3131e5c2
tch_20240221-110728_1179,class_120924_1-110728_1179,className2,4ncH-rR2A,ee910a79-9bed-411e-a35d-077c93b79239
tch_20240221-110728_1180,class_120924_1-110728_1180,className2,xBG6-7D4n,68d18065-19fd-4d45-8c0a-77a49d84ffb1
tch_20240221-110728_1181,class_120924_1-110728_1181,className2,RcyK-6xMK,42fd7d42-f652-4bc6-ba47-fa48f3c3ed4f
tch_20240221-110728_1182,class_120924_1-110728_1182,className2,yF3D-q6q7,9647c8a9-45c6-43df-be03-6e70e8d9cfd7
tch_20240221-110728_1183,class_120924_1-110728_1183,className2,Yo4f-aBWT,5cc82a58-c7ac-4f7b-9e42-7077b3099e5e
tch_20240221-110728_1184,class_120924_1-110728_1184,className2,6FJN-BKiu,ed862297-1f12-4a7a-a012-249d2bf250ff
tch_20240221-110728_1185,class_120924_1-110728_1185,className2,27yz-Nv97,a8c2bbbd-9f8f-43b9-8724-34991dd22523
tch_20240221-110728_1186,class_120924_1-110728_1186,className2,U6z7-Pq4p,fa14fba8-16c4-44af-8454-3d5915e5c844
tch_20240221-110728_1187,class_120924_1-110728_1187,className2,eqk2-ak9B,5881376b-416d-471f-8782-a8d34f52141d
tch_20240221-110728_1188,class_120924_1-110728_1188,className2,LEP6-8vUh,bb23853f-b30f-4e5f-a36b-5a19852c7d1d
tch_20240221-110728_1189,class_120924_1-110728_1189,className2,3d8V-jg4x,9718ecbf-1031-44ac-812c-2efbcd53e7c3
tch_20240221-110728_1190,class_120924_1-110728_1190,className2,Jv3A-n2KY,2a23f05d-0936-43e5-99ae-b9a90e444073
tch_20240221-110728_1191,class_120924_1-110728_1191,className2,sLq6-x4a7,34566d20-7a86-4069-beeb-f719c82b2912
tch_20240221-110728_1192,class_120924_1-110728_1192,className2,Tf2N-pX2m,46eab00d-c9b3-4577-8c49-62b3592b3015
tch_20240221-110728_1193,class_120924_1-110728_1193,className2,8kqJ-xo4U,9b9bc1e3-bf98-427b-ba31-53d5b5c88dd4
tch_20240221-110728_1194,class_120924_1-110728_1194,className2,jEje-vX3N,ab548193-30fa-4754-84ee-cc1a4cf94f13
tch_20240221-110728_1195,class_120924_1-110728_1195,className2,ZpWa-8vAv,a723e79d-5162-4fd5-9c52-f2455675829f
tch_20240221-110728_1196,class_120924_1-110728_1196,className2,zWew-b8w6,69b99b5b-f7f4-466e-92c1-cda10d746f82
tch_20240221-110728_1197,class_120924_1-110728_1197,className2,cZz3-p4PD,86ccdba4-e1e1-4548-a3ae-48451da7ddb7
tch_20240221-110728_1198,class_120924_1-110728_1198,className2,Bx7J-6h6D,386692a1-5515-4ddb-9545-84d30b94e704
tch_20240221-110728_1199,class_120924_1-110728_1199,className2,8b8p-43be,69445887-55b6-468d-8d57-a426c62c081d
tch_20240221-110728_1200,class_120924_1-110728_1200,className2,3ny9-V24U,6e1e0b0b-c7d8-459a-ae9b-3343c0dd64e7
tch_20240221-110728_1201,class_120924_1-110728_1201,className2,3DAn-hqD6,76c1b251-acd3-4897-a0d1-d9e53aedd77c
tch_20240221-110728_1202,class_120924_1-110728_1202,className2,L7RA-Dizx,209c490e-5223-4ece-a780-d77cac6c3d2e
tch_20240221-110728_1203,class_120924_1-110728_1203,className2,6QXs-peB6,b83e52b4-d5f5-4844-8f2d-7af85755c54d
tch_20240221-110728_1204,class_120924_1-110728_1204,className2,7F2t-7f8p,2616b1ee-9621-4be7-8833-909623afd2ac
tch_20240221-110728_1205,class_120924_1-110728_1205,className2,z2Py-w3Ma,a640b460-8cc0-4cf3-81b7-a187035659cd
tch_20240221-110728_1206,class_120924_1-110728_1206,className2,fyZP-2Ky2,fcc7eeeb-9b07-4349-b2a2-d472454ccd57
tch_20240221-110728_1207,class_120924_1-110728_1207,className2,dX3D-oumM,286d9f01-f0a5-4a30-a1f7-71af26087f71
tch_20240221-110728_1208,class_120924_1-110728_1208,className2,qe2J-w3tV,d1e5ac56-c242-4a1a-9a30-2aec8623d1ab
tch_20240221-110728_1209,class_120924_1-110728_1209,className2,xc6E-c4Rm,0228f314-2343-4bc1-81f7-e6b85dd5671d
tch_20240221-110728_1210,class_120924_1-110728_1210,className2,YrFw-C9i3,dfe8e8b0-29c0-435d-849f-3e3c33ef5fdb
tch_20240221-110728_1211,class_120924_1-110728_1211,className2,MRnw-p2Ei,2b9ee578-d5a3-4a90-8e98-b2f732a95794
tch_20240221-110728_1212,class_120924_1-110728_1212,className2,oxA6-Q4E6,e95e4c74-6330-448c-908c-057cd3cbec3f
tch_20240221-110728_1213,class_120924_1-110728_1213,className2,7W6w-d239,60388064-035a-4bd7-8f52-8dd8e92b1e0c
tch_20240221-110728_1214,class_120924_1-110728_1214,className2,mA7b-4Zti,27af49ec-5c48-43aa-8912-1f9b26c955fe
tch_20240221-110728_1215,class_120924_1-110728_1215,className2,ZxYn-B9dj,fc291d60-9501-405c-8a94-14f10bb130d3
tch_20240221-110728_1216,class_120924_1-110728_1216,className2,36X6-7tJP,16dd0059-d073-42de-85cc-6eec24d3a4b9
tch_20240221-110728_1217,class_120924_1-110728_1217,className2,b8aP-LPkY,79ff0e75-4c5d-4717-bd15-127707537034
tch_20240221-110728_1218,class_120924_1-110728_1218,className2,28f9-W2dB,53a54c05-8ff3-40ea-a096-cb892461f602
tch_20240221-110728_1219,class_120924_1-110728_1219,className2,NXxh-thb7,71900ea4-f5d9-47e2-a96b-a7023a2d04ed
tch_20240221-110728_1220,class_120924_1-110728_1220,className2,uHML-YTzg,91ce8505-7d6c-4bc8-a873-fc427ec77b0b
tch_20240221-110728_1221,class_120924_1-110728_1221,className2,4248-tA97,d33f2013-60c8-4fdc-996a-7783c2cb8990
tch_20240221-110728_1222,class_120924_1-110728_1222,className2,HsJq-4jet,7835d398-ec77-43f5-b1ff-598ec0e38aef
tch_20240221-110728_1223,class_120924_1-110728_1223,className2,i3ci-gtuU,72b6499d-49a8-4035-8d7e-edbd7e051959
tch_20240221-110728_1224,class_120924_1-110728_1224,className2,2mE6-usBK,bc05e5fa-7b39-4ab3-a593-f38119707136
tch_20240221-110728_1225,class_120924_1-110728_1225,className2,Rru4-ZWBM,f9182481-980c-4b1d-886a-16bfb9979097
tch_20240221-110728_1226,class_120924_1-110728_1226,className2,GWNC-4tRj,03c21207-966b-4271-b008-3cdd8e1fb35b
